Date,Package,Release,File
20120216,ADHD200 Preproc Athena,1,Test Release fALFF
20120216,ADHD200 Preproc Athena,1,AAL Time Courses Corrected Filtering
20120216,ADHD200 Preproc NIAK,1,Beijing 1000 ROI extracted time courses
20120216,ADHD200 Preproc Athena,1,Pittsburgh ReHo corrected filtering
20120216,ADHD200 Preproc Athena,1,KKI_motion.csv
20120216,ADHD200 Preproc Athena,1,Brown test release all preprocessing
20120216,ADHD200 Preproc Athena,1,WashU ReHo corrected filtering
20120216,ADHD200 Preproc Athena,1,Peking 3 ReHo corrected filtering
20120216,ADHD200 Preproc Athena,1,Peking 2 ReHo corrected filtering
20120216,ADHD200 Preproc Athena,1,KKI_preproc_xfms.tar
20120216,ADHD200 Preproc Athena,1,KKI_preproc.tar
20120216,ADHD200 Preproc Athena,1,Peking 1 ReHo corrected filtering
20120216,ADHD200 Preproc Athena,1,KKI_preproc.tar
20120216,ADHD200 Preproc Athena,1,KKI preproc corrected filtering
20120216,ADHD200 Preproc Athena,1,AAL Time Courses Corrected Filtering
20120216,ADHD200 Preproc Athena,1,KKI ReHo corrected filtering
20120216,ADHD200 Preproc Athena,1,OHSU ReHo corrected filtering
20120216,ADHD200 Preproc Athena,1,NYU ReHo corrected filtering
20120216,ADHD200 Preproc Athena,1,NeuroIMAGE ReHo corrected filtering
20120216,ADHD200 Preproc Athena,1,Multiregression PNAS RSNs
20120216,ADHD200 Preproc NIAK,1,Beijing intermediate files
20120216,ADHD200 Preproc NIAK,1,Beijing quality control
20120216,ADHD200 Preproc Athena,1,Test Release AAL Time Courses
20120216,ADHD200 Preproc Athena,1,Pittsburgh test release all preprocessing
20120216,ADHD200 Preproc Athena,1,NeuroIMAGE falff corrected filtering
20120216,ADHD200 Preproc Athena,1,KKI falff corrected filtering
20120216,ADHD200 Preproc Athena,1,Test Release AAL Time Courses
20120216,ADHD200 Preproc Athena,1,Test Release PNAS RSNs
20120216,ADHD200 Preproc Athena,1,Peking 3 ReHo corrected filtering
20120216,ADHD200 Preproc Athena,1,Test Release EZ Time Courses
20120216,ADHD200 Preproc Athena,1,Test Release EZ Time Courses
20120216,ADHD200 Preproc Athena,1,Test Release AAL Time Courses
20120216,ADHD200 Preproc Athena,1,Pittsburgh ReHo corrected filtering
20120216,ADHD200 Preproc Athena,1,WashU ReHo corrected filtering
20120216,ADHD200 Preproc Athena,1,NYU falff corrected filtering
20120216,ADHD200 Preproc Athena,1,OHSU falff corrected filtering
20120216,ADHD200 Preproc Athena,1,Test Release AAL Time Courses
20120216,ADHD200 Preproc Athena,1,Peking 3 ReHo corrected filtering
20120216,ADHD200 Preproc NIAK,1,All test datasets - 3000 ROI extracted time courses
20120216,ADHD200 Preproc Athena,1,Test Release EZ Time Courses
20120216,ADHD200 Preproc Athena,1,Test Release CC400 Time Courses
20120217,ADHD200 Preproc Athena,1,Peking_2_motion.csv
20120217,ADHD200 Preproc Athena,1,Peking 3 falff corrected filtering
20120217,ADHD200 Preproc Athena,1,WashU preproc corrected filtering
20120217,ADHD200 Preproc Athena,1,Pittsburgh preproc corrected filtering
20120217,ADHD200 Preproc Athena,1,Peking_3 preproc corrected filtering
20120217,ADHD200 Preproc Athena,1,Peking_1_motion.csv
20120217,ADHD200 Preproc Athena,1,est_motion_afni.pl
20120217,ADHD200 Preproc Burner,1,All DARTEL VBM Data
20120217,ADHD200 Preproc NIAK,1,Pittsburgh 3000 ROI extracted time courses
20120217,INDI Preproc DTI,Beijing-Enhanced,Beijing-Enhanced-DTI-001
20120217,ADHD200 Preproc Athena,1,Peking_3_preproc_xfms.tar
20120217,ADHD200 Preproc NIAK,1,Neuroimage 3000 ROI extracted time courses
20120217,ADHD200 Preproc Athena,1,Test Release fALFF
20120217,INDI Preproc DTI,Beijing-Enhanced,Beijing-Enhanced-DTI-003
20120217,ADHD200 Preproc Athena,1,Peking 1 falff corrected filtering
20120217,ADHD200 Preproc Athena,1,Test Release AAL Time Courses
20120217,ADHD200 Preproc Athena,1,Peking 2 falff corrected filtering
20120217,ADHD200 Preproc Athena,1,KKI preproc corrected filtering
20120217,ADHD200 Preproc Athena,1,WashU falff corrected filtering
20120217,ADHD200 Preproc Athena,1,Pittsburgh falff corrected filtering
20120217,ADHD200 Preproc Athena,1,Test Release AAL Time Courses
20120217,ADHD200 Preproc Athena,1,Multiregression PNAS RSNs
20120217,ADHD200 Preproc Athena,1,KKI falff corrected filtering
20120217,ADHD200 Preproc Athena,1,OHSU falff corrected filtering
20120217,ADHD200 Preproc Athena,1,Brown test release all preprocessing
20120219,ADHD200 Preproc Athena,1,Multiregression PNAS RSNs
20120219,ADHD200 Preproc Athena,1,Multiregression PNAS RSNs
20120219,ADHD200 Preproc Athena,1,NYU_preproc_part1.tar
20120219,ADHD200 Preproc Athena,1,KKI test release all preprocessing
20120219,ADHD200 Preproc Athena,1,Test Release PNAS RSNs
20120219,ADHD200 Preproc Athena,1,ADHD200 training set phenotypic information
20120219,ADHD200 Preproc Athena,1,NYU_preproc_part1.tar
20120220,INDI Preproc DTI,Beijing-Enhanced,Beijing-Enhanced-DTI-001
20120221,INDI Preproc DTI,Beijing-Enhanced,Beijing-Enhanced-DTI-001
20120221,ADHD200 Preproc Athena,1,Preprocessing scripts 
20120221,ADHD200 Preproc Athena,1,NYU_preproc_part3.tar
20120221,ADHD200 Preproc Athena,1,NYU_preproc_part2.tar
20120221,ADHD200 Preproc Athena,1,NYU_preproc_part4.tar
20120221,ADHD200 Preproc Athena,1,NYU_preproc_part2.tar
20120222,ADHD200 Preproc Athena,1,nvols.csv
20120223,ADHD200 Preproc Athena,1,Templates used in preprocessing
20120223,ADHD200 Preproc Burner,1,Test Release DARTEL VBM Data
20120223,ADHD200 Preproc Burner,1,All DARTEL VBM Data
20120224,ADHD200 Preproc Athena,1,CC400 Time Courses Corrected Filtering
20120224,ADHD200 Preproc Athena,1,CC400 Time Courses Corrected Filtering
20120225,ADHD200 Preproc Athena,1,Test Release AAL Time Courses
20120227,ADHD200 Preproc Athena,1,AAL Time Courses Corrected Filtering
20120228,INDI Preproc DTI,Beijing-Enhanced,Beijing-Enhanced-DTI-002
20120228,INDI Preproc DTI,Beijing-Enhanced,Beijing-Enhanced-DTI-006
20120228,INDI Preproc DTI,Beijing-Enhanced,Beijing-Enhanced-DTI-007
20120228,INDI Preproc DTI,Beijing-Enhanced,Beijing-Enhanced-DTI-004
20120228,INDI Preproc DTI,Beijing-Enhanced,Beijing-Enhanced-DTI-003
20120228,INDI Preproc DTI,Beijing-Enhanced,Beijing-Enhanced-DTI-005
20120228,INDI Preproc DTI,Beijing-Enhanced,Beijing-Enhanced-DTI-008
20120228,INDI Preproc DTI,Beijing-Enhanced,Beijing-Enhanced-DTI-001
20120229,INDI Preproc DTI,Beijing-Enhanced,Beijing-Enhanced-DTI-016
20120229,INDI Preproc DTI,Beijing-Enhanced,Beijing-Enhanced-DTI-018
20120229,INDI Preproc DTI,Beijing-Enhanced,Beijing-Enhanced-DTI-017
20120229,INDI Preproc DTI,Beijing-Enhanced,Beijing-Enhanced-DTI-015
20120229,INDI Preproc DTI,Beijing-Enhanced,Beijing-Enhanced-DTI-014
20120229,INDI Preproc DTI,Beijing-Enhanced,Beijing-Enhanced-DTI-009
20120229,INDI Preproc DTI,Beijing-Enhanced,Beijing-Enhanced-DTI-013
20120229,INDI Preproc DTI,Beijing-Enhanced,Beijing-Enhanced-DTI-012
20120229,INDI Preproc DTI,Beijing-Enhanced,Beijing-Enhanced-DTI-010
20120229,INDI Preproc DTI,Beijing-Enhanced,Beijing-Enhanced-DTI-011
20120307,ADHD200 Preproc Athena,1,KKI_preproc.tar
20120307,ADHD200 Preproc Athena,1,NYU_preproc_part1.tar
20120307,ADHD200 Preproc Athena,1,NYU test release all preprcessing
20120307,ADHD200 Preproc Athena,1,WashU_preproc.tar
20120307,ADHD200 Preproc NIAK,1,Beijing fmri data
20120307,ADHD200 Preproc NIAK,1,Beijing anatomicals
20120307,ADHD200 Preproc Athena,1,Brown test release all preprocessing
20120307,ADHD200 Preproc Athena,1,NeuroIMAGE_preproc.tar
20120307,ADHD200 Preproc Athena,1,AAL Time Courses Corrected Filtering
20120307,ADHD200 Preproc NIAK,1,Beijing fmri data
20120309,ADHD200 Preproc Athena,1,Peking_1 preproc corrected filtering
20120310,ADHD200 Preproc Athena,1,KKI_preproc.tar
20120310,INDI Preproc DTI,Beijing-Enhanced,Beijing-Enhanced-DTI-001
20120310,ADHD200 Preproc Athena,1,CC400 Time Courses Corrected Filtering
20120310,ADHD200 Preproc Athena,1,NYU test release all preprcessing
20120311,ADHD200 Preproc NIAK,1,All test datasets - 3000 ROI extracted time courses
20120311,ADHD200 Preproc Athena,1,ADHD200 training set phenotypic information
20120311,ADHD200 Preproc NIAK,1,All test datasets - 3000 ROI extracted time courses
20120311,ADHD200 Preproc Athena,1,ADHD200 testing set phenotypic information
20120311,ADHD200 Preproc Athena,1,Test Release PNAS RSNs
20120311,ADHD200 Preproc Athena,1,KKI_preproc.tar
20120311,ADHD200 Preproc Athena,1,ADHD200 testing set phenotypic information
20120314,ADHD200 Preproc Athena,1,ADHD200 testing set phenotypic information
20120314,ADHD200 Preproc Athena,1,ADHD200 training set phenotypic information
20120315,INDI Preproc DTI,Beijing-Enhanced,Beijing-Enhanced-DTI-006
20120315,INDI Preproc DTI,Beijing-Enhanced,Beijing-Enhanced-DTI-007
20120316,ADHD200 Preproc NIAK,1,All preprocessing results of the Beijing test sample
20120317,ADHD200 Preproc Burner,1,All DARTEL VBM Data
20120317,ADHD200 Preproc NIAK,1,All preprocessing results of the PITTSBURGH test sample
20120317,INDI Preproc DTI,Beijing-Enhanced,Beijing-Enhanced-DTI-001
20120318,ADHD200 Preproc NIAK,1,washu fmri data
20120318,ADHD200 Preproc NIAK,1,NYU 1000 ROI extracted time courses
20120318,ADHD200 Preproc NIAK,1,NYU fmri data
20120318,ADHD200 Preproc Athena,1,KKI_motion.csv
20120318,ADHD200 Preproc NIAK,1,All preprocessing results of the NYU test sample
20120318,ADHD200 Preproc Athena,1,Peking_3_motion.csv
20120318,ADHD200 Preproc NIAK,1,Beijing fmri data
20120318,ADHD200 Preproc Burner,1,All DARTEL VBM Data
20120318,ADHD200 Preproc NIAK,1,All test datasets - 1000 ROI extracted time courses
20120318,ADHD200 Preproc NIAK,1,Beijing 1000 ROI extracted time courses
20120318,ADHD200 Preproc NIAK,1,All test datasets - 3000 ROI extracted time courses
20120318,ADHD200 Preproc NIAK,1,All preprocessing results of the KKI test sample
20120318,ADHD200 Preproc NIAK,1,All preprocessing results of the Beijing test sample
20120318,ADHD200 Preproc NIAK,1,All preprocessing results of the OHSU test sample
20120320,ADHD200 Preproc Athena,1,NeuroIMAGE_preproc.tar
20120320,ADHD200 Preproc Athena,1,Brown test release all preprocessing
20120321,ADHD200 Preproc Athena,1,ADHD200 testing set phenotypic information
20120321,ADHD200 Preproc Athena,1,ADHD200 training set phenotypic information
20120322,INDI Preproc DTI,Beijing-Enhanced,Beijing-Enhanced-DTI-002
20120322,ADHD200 Preproc Athena,1,Brown test release all preprocessing
20120322,ADHD200 Preproc Athena,1,ADHD200 training set phenotypic information
20120322,INDI Preproc DTI,Beijing-Enhanced,Beijing-Enhanced-DTI-001
20120322,ADHD200 Preproc Burner,1,Test Release DARTEL VBM Data
20120322,ADHD200 Preproc Athena,1,Templates used in preprocessing
20120322,ADHD200 Preproc Burner,1,Test Release DARTEL VBM Data
20120323,ADHD200 Preproc Athena,1,ADHD200 testing set phenotypic information
20120325,INDI Preproc DTI,Beijing-Enhanced,Beijing-Enhanced-DTI-001
20120325,ADHD200 Preproc Athena,1,AAL Time Courses Corrected Filtering
20120326,ADHD200 Preproc NIAK,1,Beijing intermediate files
20120326,ADHD200 Preproc NIAK,1,Beijing fmri data
20120327,INDI Preproc DTI,Beijing-Enhanced,Beijing-Enhanced-DTI-007
20120327,INDI Preproc DTI,Beijing-Enhanced,Beijing-Enhanced-DTI-006
20120327,INDI Preproc DTI,Beijing-Enhanced,Beijing-Enhanced-DTI-008
20120327,INDI Preproc DTI,Beijing-Enhanced,Beijing-Enhanced-DTI-005
20120327,ADHD200 Preproc NIAK,1,Beijing fmri data
20120327,INDI Preproc DTI,Beijing-Enhanced,Beijing-Enhanced-DTI-004
20120327,INDI Preproc DTI,Beijing-Enhanced,Beijing-Enhanced-DTI-010
20120327,INDI Preproc DTI,Beijing-Enhanced,Beijing-Enhanced-DTI-002
20120327,INDI Preproc DTI,Beijing-Enhanced,Beijing-Enhanced-DTI-013
20120327,INDI Preproc DTI,Beijing-Enhanced,Beijing-Enhanced-DTI-009
20120327,INDI Preproc DTI,Beijing-Enhanced,Beijing-Enhanced-DTI-012
20120327,INDI Preproc DTI,Beijing-Enhanced,Beijing-Enhanced-DTI-011
20120327,INDI Preproc DTI,Beijing-Enhanced,Beijing-Enhanced-DTI-001
20120327,INDI Preproc DTI,Beijing-Enhanced,Beijing-Enhanced-DTI-003
20120327,INDI Preproc DTI,Beijing-Enhanced,Beijing-Enhanced-DTI-001
20120328,INDI Preproc DTI,Beijing-Enhanced,Beijing-Enhanced-DTI-001
20120328,INDI Preproc DTI,Beijing-Enhanced,Beijing-Enhanced-DTI-001
20120329,ADHD200 Preproc Athena,1,NYU_motion.csv
20120329,ADHD200 Preproc Athena,1,Peking_3_motion.csv
20120329,ADHD200 Preproc NIAK,1,Beijing quality control
20120329,ADHD200 Preproc NIAK,1,Beijing anatomicals
20120329,INDI Preproc DTI,Beijing-Enhanced,Beijing-Enhanced-DTI-001
20120329,ADHD200 Preproc NIAK,1,Beijing quality control
20120329,ADHD200 Preproc Athena,1,Peking_1_motion.csv
20120329,ADHD200 Preproc Athena,1,Peking_2_motion.csv
20120329,ADHD200 Preproc Athena,1,NYU_preproc_xfms.tar
20120329,ADHD200 Preproc Athena,1,NYU_motion.csv
20120329,ADHD200 Preproc Athena,1,est_motion_afni.pl
20120329,ADHD200 Preproc Athena,1,NYU_motion.csv
20120329,INDI Preproc DTI,Beijing-Enhanced,Beijing-Enhanced-DTI-018
20120329,ADHD200 Preproc NIAK,1,NYU quality control
20120329,INDI Preproc DTI,Beijing-Enhanced,Beijing-Enhanced-DTI-001
20120330,ADHD200 Preproc Athena,1,NYU_preproc_part3.tar
20120330,INDI Preproc DTI,Beijing-Enhanced,Beijing-Enhanced-DTI-005
20120330,ADHD200 Preproc Athena,1,NYU_preproc_part1.tar
20120330,INDI Preproc DTI,Beijing-Enhanced,Beijing-Enhanced-DTI-017
20120330,ADHD200 Preproc NIAK,1,Neuroimage anatomicals
20120330,ADHD200 Preproc NIAK,1,Pittsburgh anatomicals
20120330,ADHD200 Preproc Athena,1,Peking_2_preproc.tar
20120330,ADHD200 Preproc Athena,1,NYU_preproc_part3.tar
20120330,ADHD200 Preproc Athena,1,NYU_preproc_part2.tar
20120330,ADHD200 Preproc Athena,1,NYU_preproc_part4.tar
20120330,ADHD200 Preproc Athena,1,NYU_preproc_part1.tar
20120330,INDI Preproc DTI,Beijing-Enhanced,Beijing-Enhanced-DTI-018
20120330,ADHD200 Preproc NIAK,1,All preprocessing results of the Beijing test sample
20120330,INDI Preproc DTI,Beijing-Enhanced,Beijing-Enhanced-DTI-013
20120330,INDI Preproc DTI,Beijing-Enhanced,Beijing-Enhanced-DTI-012
20120330,INDI Preproc DTI,Beijing-Enhanced,Beijing-Enhanced-DTI-008
20120330,ADHD200 Preproc Athena,1,NYU_preproc_part3.tar
20120330,INDI Preproc DTI,Beijing-Enhanced,Beijing-Enhanced-DTI-011
20120330,INDI Preproc DTI,Beijing-Enhanced,Beijing-Enhanced-DTI-010
20120330,INDI Preproc DTI,Beijing-Enhanced,Beijing-Enhanced-DTI-009
20120330,INDI Preproc DTI,Beijing-Enhanced,Beijing-Enhanced-DTI-014
20120330,INDI Preproc DTI,Beijing-Enhanced,Beijing-Enhanced-DTI-015
20120330,INDI Preproc DTI,Beijing-Enhanced,Beijing-Enhanced-DTI-016
20120330,ADHD200 Preproc Athena,1,Peking_2_preproc.tar
20120330,INDI Preproc DTI,Beijing-Enhanced,Beijing-Enhanced-DTI-007
20120330,ADHD200 Preproc Athena,1,NYU_preproc_part2.tar
20120330,INDI Preproc DTI,Beijing-Enhanced,Beijing-Enhanced-DTI-006
20120330,ADHD200 Preproc Athena,1,NYU_preproc_part1.tar
20120330,INDI Preproc DTI,Beijing-Enhanced,Beijing-Enhanced-DTI-005
20120330,ADHD200 Preproc Athena,1,NYU_preproc_part1.tar
20120330,ADHD200 Preproc Athena,1,Peking_2_preproc.tar
20120330,ADHD200 Preproc Athena,1,Peking_2_preproc.tar
20120330,ADHD200 Preproc Athena,1,NYU_preproc_part4.tar
20120330,ADHD200 Preproc Athena,1,NYU_preproc_part2.tar
20120330,ADHD200 Preproc NIAK,1,NYU anatomicals
20120330,ADHD200 Preproc NIAK,1,OHSU anatomicals
20120330,ADHD200 Preproc NIAK,1,All preprocessing results of the Beijing test sample
20120330,ADHD200 Preproc NIAK,1,washu anatomicals
20120330,ADHD200 Preproc NIAK,1,KKI anatomicals
20120330,ADHD200 Preproc Athena,1,est_motion_afni.pl
20120330,ADHD200 Preproc Athena,1,Peking 1 test release all preprocessing
20120330,INDI Preproc DTI,Beijing-Enhanced,Beijing-Enhanced-DTI-004
20120330,INDI Preproc DTI,Beijing-Enhanced,Beijing-Enhanced-DTI-003
20120330,INDI Preproc DTI,Beijing-Enhanced,Beijing-Enhanced-DTI-002
20120330,INDI Preproc DTI,Beijing-Enhanced,Beijing-Enhanced-DTI-001
20120330,ADHD200 Preproc NIAK,1,All preprocessing results of the Beijing test sample
20120330,ADHD200 Preproc NIAK,1,All preprocessing results of the Beijing test sample
20120330,ADHD200 Preproc NIAK,1,All preprocessing results of the Beijing test sample
20120330,ADHD200 Preproc Athena,1,ADHD200 testing set phenotypic information
20120330,ADHD200 Preproc NIAK,1,All preprocessing results of the NYU test sample
20120330,ADHD200 Preproc NIAK,1,Beijing anatomicals
20120330,ADHD200 Preproc NIAK,1,All preprocessing results of the neuroimage test sample
20120331,INDI Preproc DTI,Beijing-Enhanced,Beijing-Enhanced-DTI-001
20120331,ADHD200 Preproc NIAK,1,NYU fmri data
20120331,ADHD200 Preproc NIAK,1,All preprocessing results of the NYU test sample
20120401,ADHD200 Preproc Athena,1,est_motion_afni.pl
20120402,INDI Preproc DTI,Beijing-Enhanced,Beijing-Enhanced-DTI-011
20120402,INDI Preproc DTI,Beijing-Enhanced,Beijing-Enhanced-DTI-010
20120402,INDI Preproc DTI,Beijing-Enhanced,Beijing-Enhanced-DTI-009
20120402,INDI Preproc DTI,Beijing-Enhanced,Beijing-Enhanced-DTI-008
20120402,INDI Preproc DTI,Beijing-Enhanced,Beijing-Enhanced-DTI-007
20120402,INDI Preproc DTI,Beijing-Enhanced,Beijing-Enhanced-DTI-006
20120402,INDI Preproc DTI,Beijing-Enhanced,Beijing-Enhanced-DTI-018
20120402,INDI Preproc DTI,Beijing-Enhanced,Beijing-Enhanced-DTI-018
20120402,INDI Preproc DTI,Beijing-Enhanced,Beijing-Enhanced-DTI-017
20120402,INDI Preproc DTI,Beijing-Enhanced,Beijing-Enhanced-DTI-016
20120402,INDI Preproc DTI,Beijing-Enhanced,Beijing-Enhanced-DTI-015
20120402,INDI Preproc DTI,Beijing-Enhanced,Beijing-Enhanced-DTI-014
20120402,INDI Preproc DTI,Beijing-Enhanced,Beijing-Enhanced-DTI-013
20120402,INDI Preproc DTI,Beijing-Enhanced,Beijing-Enhanced-DTI-012
20120402,INDI Preproc DTI,Beijing-Enhanced,Beijing-Enhanced-DTI-018
20120403,INDI Preproc DTI,Beijing-Enhanced,Beijing-Enhanced-DTI-014
20120403,INDI Preproc DTI,Beijing-Enhanced,Beijing-Enhanced-DTI-016
20120403,INDI Preproc DTI,Beijing-Enhanced,Beijing-Enhanced-DTI-015
20120403,INDI Preproc DTI,Beijing-Enhanced,Beijing-Enhanced-DTI-017
20120403,INDI Preproc DTI,Beijing-Enhanced,Beijing-Enhanced-DTI-018
20120403,INDI Preproc DTI,Beijing-Enhanced,Beijing-Enhanced-DTI-001
20120404,ADHD200 Preproc NIAK,1,washu anatomicals
20120404,ADHD200 Preproc NIAK,1,Pittsburgh anatomicals
20120404,INDI Preproc DTI,Beijing-Enhanced,Beijing-Enhanced-DTI-001
20120404,ADHD200 Preproc NIAK,1,washu anatomicals
20120404,ADHD200 Preproc NIAK,1,Pittsburgh anatomicals
20120404,ADHD200 Preproc Athena,1,Preprocessing scripts 
20120404,ADHD200 Preproc Athena,1,Templates used in preprocessing
20120404,ADHD200 Preproc NIAK,1,NYU anatomicals
20120405,ADHD200 Preproc Burner,1,All DARTEL VBM Data
20120405,ADHD200 Preproc NIAK,1,All preprocessing results of the PITTSBURGH test sample
20120405,ADHD200 Preproc NIAK,1,washu quality control
20120405,ADHD200 Preproc NIAK,1,Pittsburgh quality control
20120405,ADHD200 Preproc Athena,1,WashU_preproc.tar
20120407,INDI Preproc DTI,Beijing-Enhanced,Beijing-Enhanced-DTI-001
20120410,ADHD200 Preproc Athena,1,Preprocessing scripts 
20120410,ADHD200 Preproc Burner,1,All DARTEL VBM Data
20120410,ADHD200 Preproc Burner,1,Test Release DARTEL VBM Data
20120410,ADHD200 Preproc NIAK,1,KKI fMRI data
20120410,ADHD200 Preproc NIAK,1,All preprocessing results of the OHSU test sample
20120410,ADHD200 Preproc Athena,1,est_motion_afni.pl
20120411,ADHD200 Preproc Athena,1,ADHD200 testing set phenotypic information
20120411,ADHD200 Preproc Burner,1,Test Release DARTEL VBM Data
20120411,ADHD200 Preproc Athena,1,Pittsburgh test release all preprocessing
20120411,ADHD200 Preproc NIAK,1,All preprocessing results of the Beijing test sample
20120411,ADHD200 Preproc Athena,1,Test Release CC400 Time Courses
20120411,ADHD200 Preproc NIAK,1,All test datasets - 3000 ROI extracted time courses
20120411,ADHD200 Preproc Athena,1,Brown test release all preprocessing
20120411,ADHD200 Preproc Athena,1,ADHD200 training set phenotypic information
20120411,ADHD200 Preproc Athena,1,CC200 Time Courses Corrected Filtering
20120411,INDI Preproc DTI,Beijing-Enhanced,Beijing-Enhanced-DTI-001
20120411,ADHD200 Preproc NIAK,1,Beijing 3000 ROI extracted time courses
20120411,ADHD200 Preproc Burner,1,All DARTEL VBM Data
20120411,ADHD200 Preproc Athena,1,KKI_preproc.tar
20120411,ADHD200 Preproc NIAK,1,Beijing anatomicals
20120411,ADHD200 Preproc Athena,1,Peking_1_preproc.tar
20120411,ADHD200 Preproc NIAK,1,All preprocessing results of the Beijing test sample
20120411,ADHD200 Preproc Athena,1,Peking_1_motion.csv
20120411,ADHD200 Preproc Burner,1,Test Release DARTEL VBM Data
20120411,ADHD200 Preproc Athena,1,KKI falff corrected filtering
20120411,ADHD200 Preproc Athena,1,WashU_preproc.tar
20120411,ADHD200 Preproc Burner,1,All DARTEL VBM Data
20120411,ADHD200 Preproc Athena,1,NeuroIMAGE_preproc.tar
20120411,ADHD200 Preproc Athena,1,Brown test release all preprocessing
20120411,ADHD200 Preproc Athena,1,NYU_preproc_part1.tar
20120411,ADHD200 Preproc Athena,1,KKI preproc corrected filtering
20120411,ADHD200 Preproc NIAK,1,NYU fmri data
20120411,ADHD200 Preproc Athena,1,Test Release AAL Time Courses
20120411,ADHD200 Preproc NIAK,1,All preprocessing results of the BROWN test sample
20120411,ADHD200 Preproc Athena,1,nvols.csv
20120411,ADHD200 Preproc Athena,1,nvols.csv
20120411,ADHD200 Preproc Athena,1,Test Release EZ Time Courses
20120411,ADHD200 Preproc Athena,1,ADHD200 training set phenotypic information
20120411,ADHD200 Preproc Burner,1,Test Release DARTEL VBM Data
20120411,ADHD200 Preproc Athena,1,ADHD200 testing set phenotypic information
20120411,ADHD200 Preproc NIAK,1,All test datasets - 1000 ROI extracted time courses
20120411,ADHD200 Preproc NIAK,1,Beijing fmri data
20120411,ADHD200 Preproc Athena,1,ADHD200 training set phenotypic information
20120411,ADHD200 Preproc NIAK,1,All preprocessing results of the OHSU test sample
20120411,ADHD200 Preproc NIAK,1,All test datasets - 3000 ROI extracted time courses
20120411,ADHD200 Preproc NIAK,1,All preprocessing results of the Beijing test sample
20120416,ADHD200 Preproc Athena,1,Test Release AAL Time Courses
20120416,ADHD200 Preproc Athena,1,AAL Time Courses Corrected Filtering
20120416,ADHD200 Preproc Athena,1,NeuroIMAGE preproc corrected filtering
20120416,ADHD200 Preproc Athena,1,KKI preproc corrected filtering
20120416,ADHD200 Preproc Athena,1,Peking_1 preproc corrected filtering
20120416,ADHD200 Preproc Athena,1,KKI preproc corrected filtering
20120416,ADHD200 Preproc Athena,1,AAL Time Courses Corrected Filtering
20120416,ADHD200 Preproc Athena,1,Test Release AAL Time Courses
20120416,ADHD200 Preproc Athena,1,NYU preproc corrected filtering
20120416,ADHD200 Preproc Athena,1,OHSU preproc corrected filtering
20120416,ADHD200 Preproc Athena,1,AAL Time Courses Corrected Filtering
20120416,ADHD200 Preproc Athena,1,NYU_preproc_part2.tar
20120416,ADHD200 Preproc Athena,1,NYU_preproc_part1.tar
20120416,INDI Preproc DTI,Beijing-Enhanced,Beijing-Enhanced-DTI-001
20120416,ADHD200 Preproc Athena,1,NYU_preproc_part4.tar
20120416,ADHD200 Preproc Athena,1,NYU_preproc_part3.tar
20120416,ADHD200 Preproc Athena,1,Peking_1 preproc corrected filtering
20120416,ADHD200 Preproc Athena,1,AAL Time Courses Corrected Filtering
20120416,ADHD200 Preproc Athena,1,Pittsburgh preproc corrected filtering
20120416,ADHD200 Preproc Athena,1,Peking_3 preproc corrected filtering
20120416,ADHD200 Preproc Athena,1,Peking_2 preproc corrected filtering
20120417,ADHD200 Preproc NIAK,1,Beijing anatomicals
20120418,ADHD200 Preproc NIAK,1,Beijing fmri data
20120418,ADHD200 Preproc NIAK,1,Beijing anatomicals
20120418,ADHD200 Preproc NIAK,1,Beijing fmri data
20120418,ADHD200 Preproc NIAK,1,KKI anatomicals
20120418,ADHD200 Preproc NIAK,1,KKI fMRI data
20120419,ADHD200 Preproc NIAK,1,Neuroimage fmri data
20120419,ADHD200 Preproc NIAK,1,All preprocessing results of the neuroimage test sample
20120419,ADHD200 Preproc NIAK,1,All preprocessing results of the BROWN test sample
20120419,ADHD200 Preproc Burner,1,All DARTEL VBM Data
20120419,ADHD200 Preproc NIAK,1,All preprocessing results of the Beijing test sample
20120419,ADHD200 Preproc NIAK,1,All preprocessing results of the Beijing test sample
20120419,ADHD200 Preproc NIAK,1,Neuroimage anatomicals
20120419,ADHD200 Preproc NIAK,1,NYU fmri data
20120419,ADHD200 Preproc NIAK,1,NYU anatomicals
20120419,ADHD200 Preproc Athena,1,CC400 Time Courses Corrected Filtering
20120419,ADHD200 Preproc Athena,1,CC200 Time Courses Corrected Filtering
20120419,ADHD200 Preproc Athena,1,Brown test release all preprocessing
20120419,ADHD200 Preproc Athena,1,AAL Time Courses Corrected Filtering
20120420,ADHD200 Preproc Athena,1,Brown test release all preprocessing
20120420,ADHD200 Preproc NIAK,1,KKI intermediate files
20120420,ADHD200 Preproc NIAK,1,Beijing intermediate files
20120420,ADHD200 Preproc Athena,1,NeuroIMAGE_preproc.tar
20120420,ADHD200 Preproc Athena,1,KKI test release all preprocessing
20120420,ADHD200 Preproc Athena,1,NeuroIMAGE test release all preprocessing
20120420,ADHD200 Preproc Athena,1,NYU_preproc_part1.tar
20120420,ADHD200 Preproc NIAK,1,Pittsburgh anatomicals
20120420,ADHD200 Preproc NIAK,1,Pittsburgh fmri data
20120420,ADHD200 Preproc NIAK,1,OHSU fmri data
20120420,ADHD200 Preproc NIAK,1,Beijing anatomicals
20120420,ADHD200 Preproc NIAK,1,OHSU anatomicals
